name,brand,category,price,claim_type,kcal,sugar_g,carb_g,sweeteners(쉼표구분),allergens(쉼표구분),stock,image_url,nutrition_facts_url,verification_source(제품 상세페이지 URL)
저당 망고 쫀득바 아이스크림,라라스윗,간식/디저트,28900,,80,4,24,"알룰로스,아세설팜칼륨,효소처리스테비아,수크랄로스",,50,https://zerofinder.co.kr/public/products/original/0NMBG53AXBR00.png,https://zerofinder.co.kr/public/nutritionfacts/0NMBG670W7R00.png,https://zerofinder.co.kr/product/0NMBGKSFAKR00
저당 멜론 쫀득바 아이스크림,라라스윗,간식/디저트,28900,저당류,75,3,24,"알룰로스,수크랄로스,아세설팜칼륨,효소처리스테비아",,50,https://zerofinder.co.kr/public/products/original/0NMBCEAJ5KR00.png,https://zerofinder.co.kr/public/nutritionfacts/0NMBCGW5YKR00.png,https://zerofinder.co.kr/product/0NMBFHQ433R00
망고 생요거트 파인트 474mL,라라스윗,간식/디저트,5900,저당류,80,3,17,"알룰로스,에리스리톨,아세설팜칼륨,수크랄로스",,50,https://zerofinder.co.kr/public/products/original/0NPYBRBQS8800.png,https://zerofinder.co.kr/public/nutritionfacts/0NMBB9AFAKR00.png,https://zerofinder.co.kr/product/0NMBBYNJRKR00
저당 골드키위파인 듬뿍바 아이스크림,라라스윗,간식/디저트,9900,,55,4,18,"알룰로스,수크랄로스,아세설팜칼륨,에리스리톨",,50,https://zerofinder.co.kr/public/products/original/0NMB8TG777R00.png,https://zerofinder.co.kr/public/nutritionfacts/0NMB8VV7ZKR00.png,https://zerofinder.co.kr/product/0NMB9H20MFR00
저당 애플망고 생요거트바 아이스크림,라라스윗,간식/디저트,7110,저당류,75,3,18,"알룰로스,에리스리톨,아세설팜칼륨,수크랄로스",,50,https://zerofinder.co.kr/public/products/original/0NMAY8CPRZR00.png,https://zerofinder.co.kr/public/nutritionfacts/0NMAYAFF2BR00.png,https://zerofinder.co.kr/product/0NMB5ADFB3R00
덴마크 드링킹 요구르트 제로 플레인,동원F&B(에프앤비) 정읍공장,유제품,,저당류,47,4.73,10.18,,,50,https://zerofinder.co.kr/public/products/original/0NJQJWR07V000.png,https://zerofinder.co.kr/public/nutritionfacts/0NJQJY6W93000.png,https://zerofinder.co.kr/product/0PCNV3FZFXHG7
덴마크 드링킹 요구르트 제로 사과,동원,유제품,,저당류,47,4.73,9.82,말티톨,,50,https://zerofinder.co.kr/public/products/original/0NJQHYNRRF000.png,https://zerofinder.co.kr/public/nutritionfacts/0NJQJ8B8G3000.png,https://zerofinder.co.kr/product/0PCNV3FZDMZ1D
제로윗 당제로 초코 모나카,펄세스,간식/디저트,,무당류,106,0,20.72,"알룰로스,에리스리톨,수크랄로스",,50,https://zerofinder.co.kr/public/products/original/0NJQGDAWVZ000.png,https://zerofinder.co.kr/public/nutritionfacts/0NJQGM3FWQ000.png,https://zerofinder.co.kr/product/0PCNV3FZDGNC6
제로아워 알파시디 애사비 사과맛,건강한사람들,음료,,무당류,3,0,3.14,"에리스리톨,수크랄로스,스테비올 배당체",,50,https://zerofinder.co.kr/public/products/original/0NJQFWBSZV000.png,,https://zerofinder.co.kr/product/0PCNV3FZDETPZ
모구모구 제로슈가 써머베리,모구모구,음료,,무당류,8,0,2,"아세설팜칼륨,수크랄로스,스테비올 배당체",,50,https://zerofinder.co.kr/public/products/original/0NJQF58AGV000.png,,https://zerofinder.co.kr/product/0PCNV3FZD9BT1
파리의 이온비타제로 납작복숭아 레몬,퓨어플러스,음료,47520,무당류,1,0,2.5,"에리스리톨,수크랄로스",,50,https://zerofinder.co.kr/public/products/original/0NJQDZ8463000.png,,https://zerofinder.co.kr/product/0PCNV3FZD7E9P
망고 생요거트 파인트,라라스윗,간식/디저트,33900,저당류,107,4.29,25.72,"에리스리톨,알룰로스",,50,https://zerofinder.co.kr/public/products/original/0NJBX9161G400.png,,https://zerofinder.co.kr/product/0NJBXHJR64400
하이드로 웨이 제로 바닐라,바이오테크,음료,,무당류,264,0,8,수크랄로스,,50,https://zerofinder.co.kr/public/products/original/0NJ26TCK4R400.png,,https://zerofinder.co.kr/product/0PCNV3FZD19TQ
슈퍼제로 락토프리 우유,남양,유제품,2490,저당류,34,4.6,5.5,,,50,https://zerofinder.co.kr/public/products/original/0NJ26MYK4C400.png,,https://zerofinder.co.kr/product/0PCZ71C2A6N4D
포지타노 제로슈가 캔디 레몬맛,페를레디솔레,간식/디저트,4830,무당류,92,0,38.4,"이소말트,D-소비톨액,아세설팜칼륨,수크랄로스",,50,https://zerofinder.co.kr/public/products/original/0NJ263XCB0400.png,,https://zerofinder.co.kr/product/0PCNV3FZD14FX
뉴욕 셀처 블랙 체리 맛 스파클링 워터 제로,튤립인터내셔널,음료,,무당류,9,0,2.31,,,50,https://zerofinder.co.kr/public/products/original/0NJ25CDKHG400.png,,https://zerofinder.co.kr/product/0PCNV3FZD0G5K
제로슈가 단백질바 피넛버터 다크초콜릿,KIND,간식/디저트,,저당류,150,1,14,알룰로스,,50,https://zerofinder.co.kr/public/products/original/0NJ24Q2XT4400.png,,https://zerofinder.co.kr/product/0PCNV3FZCZSJS
오로바일렌 피쿠알 엑스트라버진 올리브오일,오로바일렌,유제품,,무당류,837,0,0,,,50,https://zerofinder.co.kr/public/products/original/0NHWN4J8C0400.png,,https://zerofinder.co.kr/product/0PCNV3FZCXJTW
서울팩토리 제로 티 베이스 캐모마일&사과향 아이스티 액상,서울팩토리,음료,29500,저당류,23,1,41,"아세설팜칼륨,수크랄로스,아라비아검",,50,https://zerofinder.co.kr/public/products/original/0NHSSA5A2G400.png,,https://zerofinder.co.kr/product/0PCNV3FZF0BB6
자몽 허니  블랙 티 베이스 제로,푸른나무,음료,,저당류,33,2,8,"수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0NHSR6HN0C400.png,https://zerofinder.co.kr/public/nutritionfacts/0NHSRDJMK4400.png,https://zerofinder.co.kr/product/0PCNV3FZCXHJH
제로푸냥이 푸딩젤리 라임콜라맛,건영제과,간식/디저트,,무당류,0,0,0,"수크랄로스,아세설팜칼륨,에리스리톨",,50,https://zerofinder.co.kr/public/products/original/0NHSQVC3W4400.png,,https://zerofinder.co.kr/product/0PCNV3FZCXA5E
아질산나트륨 무첨가 저먼제로 비엔나,태림에프웰,육가공품,,저당류,314,1,6,,,50,https://zerofinder.co.kr/public/products/original/0NHSQ9TSP4400.png,,https://zerofinder.co.kr/product/0PCNV3FZCWXDJ
잇츠베러 제로슈가 쿠키 더블초코,잇츠베러,간식/디저트,2410,무당류,440,0,62.5,"D-말티톨,수크랄로스",,50,https://zerofinder.co.kr/public/products/original/0NHSPERK3M400.png,,https://zerofinder.co.kr/product/0PCNV3FZCWJTS
멜론,더단백,음료,,무당류,109,0.9,5.7,"알룰로스,수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0MNZ1BVT6Z000.png,https://zerofinder.co.kr/public/nutritionfacts/0MNZ1FSAJB000.png,https://zerofinder.co.kr/product/0MNZ207K6F000
그릭슈바인 제로닭 청양고추,에스피씨삼립 서천공장,육가공품,11900,무당류,167,0,0.8,효소처리스테비아,,50,https://zerofinder.co.kr/public/products/original/0MJQVQPYQX400.png,https://zerofinder.co.kr/public/nutritionfacts/0M2EAXG0W6W00.png,https://zerofinder.co.kr/product/0PCNV3FZ8E4B8
오늘좋은 아샷추 복숭아 제로,태웅식품,음료,,,5,,1,"수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0MEN5QWM29400.png,https://zerofinder.co.kr/public/nutritionfacts/0MEN5R38P1400.png,https://zerofinder.co.kr/product/0MEN5ZH9D1400
링티 제로 복숭아맛,삼양,음료,,,,,9,"에리스리톨,아라비아검,수크랄로스",,50,https://zerofinder.co.kr/public/products/original/0MEN5BSK8H400.png,https://zerofinder.co.kr/public/nutritionfacts/0MEN5C3BXX400.png,https://zerofinder.co.kr/product/0MEN5JPTPS400
닥터로빈 제로 떡볶이 로제,한맥푸드,즉석식품,,무당류,160,0,37,"에리스리톨,알룰로스",,50,https://zerofinder.co.kr/public/products/original/0MEN4T278D400.png,https://zerofinder.co.kr/public/nutritionfacts/0MEN4TRF91400.png,https://zerofinder.co.kr/product/0MEN526FHS400
고단백 저당 슬랩,널담,간식/디저트,,무당류,223,1.5,39,,,50,https://zerofinder.co.kr/public/products/original/0MDX5N56JS400.png,https://zerofinder.co.kr/public/nutritionfacts/0MDX5QGYA9400.png,https://zerofinder.co.kr/product/0MDX5XQ489400
고단백 배꼽 베이글 플레인,널담,간식/디저트,,저당류,391,1.5,61,에리스리톨,,50,https://zerofinder.co.kr/public/products/original/0MDX53D0DH400.png,https://zerofinder.co.kr/public/nutritionfacts/0MDX4QW2S1400.png,https://zerofinder.co.kr/product/0MDX50XBD5400
고단백 저당 포카치아 토마토바질치즈,널담,간식/디저트,,저당류,184,3.2,24,,,50,https://zerofinder.co.kr/public/products/original/0MDX304FDS400.png,https://zerofinder.co.kr/public/nutritionfacts/0MDX2N24PD400.png,https://zerofinder.co.kr/product/0MDX2XEE9X400
고단백 저당 포카치아 감자페퍼,널담,간식/디저트,,저당류,232,2.5,28,,,50,https://zerofinder.co.kr/public/products/original/0MDQ5RRH19400.png,https://zerofinder.co.kr/public/nutritionfacts/0MDQ5R93TN400.png,https://zerofinder.co.kr/product/0MDQ62MJPX400
프로틴 초코맛,얼티브,음료,,무당류,125,0,2,"아세설팜칼륨,수크랄로스",,50,https://zerofinder.co.kr/public/products/original/0MDQ37SJ51400.png,https://zerofinder.co.kr/public/nutritionfacts/0MDQ3991CX400.png,https://zerofinder.co.kr/product/0MDQ3FREPS400
프로틴 바나나,얼티브,음료,,무당류,115,0,0,"수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0MDQ2SX51H400.png,https://zerofinder.co.kr/public/nutritionfacts/0MDQ2VAZCH400.png,https://zerofinder.co.kr/product/0MDQ318849400
프로틴 로얄밀크티향,얼티브,음료,,무당류,115,0,1,"아세설팜칼륨,수크랄로스",,50,https://zerofinder.co.kr/public/products/original/0MDQ2CSYDS400.png,https://zerofinder.co.kr/public/nutritionfacts/0MDQ2EYW4N400.png,https://zerofinder.co.kr/product/0MDQ2N50TX400
프로틴 피스타치오맛,얼티브,음료,,무당류,115,0,1,"아세설팜칼륨,수크랄로스",,50,https://zerofinder.co.kr/public/products/original/0MDQ1ZWTCD400.png,https://zerofinder.co.kr/public/nutritionfacts/0MDQ2225RH400.png,https://zerofinder.co.kr/product/0MDQ280Y05400
프로틴 쌀밥맛,얼티브,음료,,,110,,,"아세설팜칼륨,수크랄로스",,50,https://zerofinder.co.kr/public/products/original/0MDPZQCD4N400.png,https://zerofinder.co.kr/public/nutritionfacts/0MDPZQMMSX400.png,https://zerofinder.co.kr/product/0MDQ029T9H400
프로틴 단백질 밤맛,얼티브,음료,,,115,,1,"아세설팜칼륨,수크랄로스",,50,https://zerofinder.co.kr/public/products/original/0MDPZ5HYEW800.png,https://zerofinder.co.kr/public/nutritionfacts/0MDPZ5KGBM800.png,https://zerofinder.co.kr/product/0MDPZFFC15400
맛있는 곤약젤리 골드키위 & 파인,슈가로로,간식/디저트,,,4,,12,"에리스리톨,수크랄로스",,50,https://zerofinder.co.kr/public/products/original/0MDCBRN92RM00.png,https://zerofinder.co.kr/public/nutritionfacts/0MDCAPYWGCM00.png,https://zerofinder.co.kr/product/0MDCB1WK5GM00
맛있는 곤약젤리 청포도,슈가로로,간식/디저트,,,4,,13,"에리스리톨,수크랄로스",,50,https://zerofinder.co.kr/public/products/original/0MDC8ZYP08M00.png,https://zerofinder.co.kr/public/nutritionfacts/0MDC92VCJCM00.png,https://zerofinder.co.kr/product/0MDC98ZG8MM00
맛있는 곤약젤리 망고,슈가로로,간식/디저트,,,4,,14,"에리스리톨,수크랄로스",,50,https://zerofinder.co.kr/public/products/original/0MDC8AFDXCM00.png,https://zerofinder.co.kr/public/nutritionfacts/0MDC8CTB5RM00.png,https://zerofinder.co.kr/product/0MDC8MM794M00
맛있는 곤약젤리 복숭아,슈가로로,간식/디저트,,,4,,13,"에리스리톨,수크랄로스",,50,https://zerofinder.co.kr/public/products/original/0MDC7AZK20M00.png,https://zerofinder.co.kr/public/nutritionfacts/0MDC7EBESGM00.png,https://zerofinder.co.kr/product/0MDC7P1XX0M00
무설탕 비타민 구미 젤리 복숭아,슈가로로,간식/디저트,,,88,18,28,"말티톨,D-말티톨,효소처리스테비아",,50,https://zerofinder.co.kr/public/products/original/0MDC6DA2NWM00.png,https://zerofinder.co.kr/public/nutritionfacts/0MDC6JWCNCM00.png,https://zerofinder.co.kr/product/0MDC6TPFFWM00
스파클링 샤인머스캣,슈가로로,음료,17290,,,,1,"에리스리톨,스테비올 배당체,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0MDC5AKHJWM00.png,https://zerofinder.co.kr/public/nutritionfacts/0MDC5DQAVCM00.png,https://zerofinder.co.kr/product/0MDC5PH508M00
스파클링 복숭아 탄산음료,슈가로로,음료,,,0,,1.3,"에리스리톨,수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0MDC45JGWWM00.png,https://zerofinder.co.kr/public/nutritionfacts/0MDC47Y0NWM00.png,https://zerofinder.co.kr/product/0MDC4S1FYRM00
리얼 닭가슴살칩 오리지널,신선어람,육가공품,,저당류,110,1,1,,,50,https://zerofinder.co.kr/public/products/original/0MC2ZHZWGY000.png,https://zerofinder.co.kr/public/nutritionfacts/0MC2ZN2RWP000.png,https://zerofinder.co.kr/product/0MC2ZSW3TJ000
리얼 닭가슴살칩 블랙페퍼,신선어람,육가공품,,저당류,105,1,2,,,50,https://zerofinder.co.kr/public/products/original/0MC2YDE5F2000.png,https://zerofinder.co.kr/public/nutritionfacts/0MC2YF49JA000.png,https://zerofinder.co.kr/product/0MC2Z6026Y000
리얼 닭가슴살칩 허브갈릭,신선어람,육가공품,,저당류,110,1,0,,,50,https://zerofinder.co.kr/public/products/original/0MC2WWGWXE000.png,https://zerofinder.co.kr/public/nutritionfacts/0MC2WXG0P2000.png,https://zerofinder.co.kr/product/0MC2XT2962000
리얼 닭가슴살칩 스파이시,신선어람,육가공품,,,115,2,3,효소처리스테비아,,50,https://zerofinder.co.kr/public/products/original/0MC2W58K3P000.png,https://zerofinder.co.kr/public/nutritionfacts/0MC2W7B276000.png,https://zerofinder.co.kr/product/0MC2WJKSBP000
제로슈가 춘천식 닭갈비,한강식품,육가공품,,무당류,203,0,6,효소처리스테비아,,50,https://zerofinder.co.kr/public/products/original/0MBB8KQYPBR00.png,https://zerofinder.co.kr/public/nutritionfacts/0M1DK7C47T400.png,https://zerofinder.co.kr/product/0PCNV3FZ68T0R
밀크초코볼 헤이즐넛,마이노멀,간식/디저트,,,163,2,11,알룰로스,,50,https://zerofinder.co.kr/public/products/original/0M9GWR17V3R00.png,https://zerofinder.co.kr/public/nutritionfacts/0M9GWK2X8KR00.png,https://zerofinder.co.kr/product/0M9GWW64ZZR00
초콜릿 아이스크림,마이노멀,간식/디저트,9600,저당류,120,2,14,"알룰로스,효소처리스테비아",,50,https://zerofinder.co.kr/public/products/original/0M9GW1NZ2FR00.png,https://zerofinder.co.kr/public/nutritionfacts/0M9GW20GFKR00.png,https://zerofinder.co.kr/product/0M9GW762QZR00
알룰로스,마이노멀,기타,,,0,,99,"스테비올 배당체,나한과추출분말,알룰로스",,50,https://zerofinder.co.kr/public/products/original/0M9GVGRW9QR00.png,https://zerofinder.co.kr/public/nutritionfacts/0M9GVJ8Z5BR00.png,https://zerofinder.co.kr/product/0M9GVNJZB7R00
저당 바닐라 라떼,마이노멀,음료,,저당류,110,8,22,"알룰로스,효소처리스테비아,나한과추출분말",,50,https://zerofinder.co.kr/public/products/original/0M9GTZ56PKR00.png,https://zerofinder.co.kr/public/nutritionfacts/0M9GV11N7ZR00.png,https://zerofinder.co.kr/product/0M9GV6VM3VR00
제로젤리 포도베어,마이노멀,간식/디저트,,무당류,40,0,28,"알룰로스,효소처리스테비아",,50,https://zerofinder.co.kr/public/products/original/0M9GT57FQQR00.png,https://zerofinder.co.kr/public/nutritionfacts/0M9GT75DEQR00.png,https://zerofinder.co.kr/product/0M9GTMAAN7R00
무가당 땅콩버터 스틱 크런치,마이노멀,간식/디저트,,저당류,120,1,4,,,50,https://zerofinder.co.kr/public/products/original/0M9GSATAZFR00.png,https://zerofinder.co.kr/public/nutritionfacts/0M9GSC7AY7R00.png,https://zerofinder.co.kr/product/0M9GSMRJY7R00
오리지널 디카페인 방탄커피,마이노멀,음료,,무당류,150,0,3.8,,,50,https://zerofinder.co.kr/public/products/original/0M9GRTYHCVR00.png,https://zerofinder.co.kr/public/nutritionfacts/0M9GRXNXVBR00.png,https://zerofinder.co.kr/product/0M9GS6T297R00
바닐라 아이스크림,마이노멀,간식/디저트,,저당류,110,2,14.7,"알룰로스,효소처리스테비아",,50,https://zerofinder.co.kr/public/products/original/0M9GR1BZZVR00.png,https://zerofinder.co.kr/public/nutritionfacts/0M9GR1MS27R00.png,https://zerofinder.co.kr/product/0M9GRDMM0BR00
초코잼,마이노멀,조미료/소스,,저당류,210,3.3,49,"알룰로스,나한과추출분말,효소처리스테비아",,50,https://zerofinder.co.kr/public/products/original/0M96XNXMABR00.png,https://zerofinder.co.kr/public/nutritionfacts/0M96XR9JT3R00.png,https://zerofinder.co.kr/product/0M96XYT2H7R00
저당 굴소스,마이노멀,조미료/소스,7970,무당류,20,0,29,"알룰로스,나한과추출분말",,50,https://zerofinder.co.kr/public/products/original/0M96WCKNWFR00.png,https://zerofinder.co.kr/public/nutritionfacts/0M96WG5WEVR00.png,https://zerofinder.co.kr/product/0M96WP17ZKR00
저당 저칼로리 블루베리잼,마이노멀,조미료/소스,12250,저당류,30,4.8,62,알룰로스,,50,https://zerofinder.co.kr/public/products/original/0M96W0ZB7KR00.png,https://zerofinder.co.kr/public/nutritionfacts/0M96W1ZH6BR00.png,https://zerofinder.co.kr/product/0M96W5ZHYQR00
저당 고추장,마이노멀,조미료/소스,,,100,,40,알룰로스,,50,https://zerofinder.co.kr/public/products/original/0M96VJH9VZR00.png,https://zerofinder.co.kr/public/nutritionfacts/0M96VKA677R00.png,https://zerofinder.co.kr/product/0M96VRES7KR00
무가당 땅콩버터 100% 크런치,마이노멀,조미료/소스,,,620,6,21,,,50,https://zerofinder.co.kr/public/products/original/0M96TXWR27R00.png,https://zerofinder.co.kr/public/nutritionfacts/0M96V1YJNZR00.png,https://zerofinder.co.kr/product/0M96VBEGZ7R00
저당 머스타드,마이노멀,조미료/소스,,무당류,144,0,29,"알룰로스,스테비올 배당체",,50,https://zerofinder.co.kr/public/products/original/0M96TCK28FR00.png,https://zerofinder.co.kr/public/nutritionfacts/0M96TDPY1BR00.png,https://zerofinder.co.kr/product/0M96TR4FMZR00
저당 드레싱 참깨흑임자,마이노멀,조미료/소스,,무당류,315,0,14,"알룰로스,스테비올 배당체",,50,https://zerofinder.co.kr/public/products/original/0M96SJBTW3R00.png,https://zerofinder.co.kr/public/nutritionfacts/0M96SMC9DQR00.png,https://zerofinder.co.kr/product/0M96SV03AQR00
저당 오리엔탈 드레싱,마이노멀,조미료/소스,,무당류,65,0,25,"알룰로스,스테비올 배당체",,50,https://zerofinder.co.kr/public/products/original/0M96S10SE7R00.png,https://zerofinder.co.kr/public/nutritionfacts/0M96S63GZBR00.png,https://zerofinder.co.kr/product/0M96SCB5FVR00
저칼로리 케찹,마이노멀,조미료/소스,,저당류,37,5,20,"알룰로스,스테비올 배당체",,50,https://zerofinder.co.kr/public/products/original/0M96RDWBV3R00.png,https://zerofinder.co.kr/public/nutritionfacts/0M96RFMQ0ZR00.png,https://zerofinder.co.kr/product/0M96RWDNJQR00
딸기잼,마이노멀,조미료/소스,,저당류,30,3,62,알룰로스,,50,https://zerofinder.co.kr/public/products/original/0M96QQQNV7R00.png,https://zerofinder.co.kr/public/nutritionfacts/0M96QRKBC3R00.png,https://zerofinder.co.kr/product/0M96R72MYFR00
저당 마요네즈,마이노멀,조미료/소스,,무당류,560,0,8,"스테비올 배당체,알룰로스",,50,https://zerofinder.co.kr/public/products/original/0M96N4XZQZR00.png,https://zerofinder.co.kr/public/nutritionfacts/0M96N8R7QFR00.png,https://zerofinder.co.kr/product/0M96NG14QVR00
저당 저칼로리 알룰로스,마이노멀,조미료/소스,,저당류,8,1,72,"알룰로스,스테비올 배당체,아라비아검",,50,https://zerofinder.co.kr/public/products/original/0M96MVBJQZR00.png,https://zerofinder.co.kr/public/nutritionfacts/0M96M8J743R00.png,https://zerofinder.co.kr/product/0M96MQT07BR00
뺀닭 제로슈가 닭가슴살 데리야끼맛,미가온푸드,육가공품,,무당류,115,0,2,"알룰로스,D-소비톨액",,50,https://zerofinder.co.kr/public/products/original/0M88TBRP36800.png,https://zerofinder.co.kr/public/nutritionfacts/0M88TCP04Y800.png,https://zerofinder.co.kr/product/0PCNV3FZEZ7WG
뺀닭 제로슈가 닭가슴살 허니갈릭맛,미가온푸드,육가공품,,무당류,110,0,7,알룰로스,,50,https://zerofinder.co.kr/public/products/original/0M88SKSSXJ800.png,https://zerofinder.co.kr/public/nutritionfacts/0M88SJDWQE800.png,https://zerofinder.co.kr/product/0PCNV3FZCVXRP
젤리블리 제로슈거 납작복숭아 젤리,젤리블리,간식/디저트,,무당류,4,0,9.8,"에리스리톨,수크랄로스,효소처리스테비아",,50,https://zerofinder.co.kr/public/products/original/0M88R748JJ800.png,https://zerofinder.co.kr/public/nutritionfacts/0M88R7VYTP800.png,https://zerofinder.co.kr/product/0PCNV3FZCS8FN
왓더파머스 제로 알룰로스 액상,왓더파머스,간식/디저트,,무당류,10,0,74,알룰로스,,50,https://zerofinder.co.kr/public/products/original/0M88QKE0EJ800.png,https://zerofinder.co.kr/public/nutritionfacts/0M88QNJK0Y800.png,https://zerofinder.co.kr/product/0PCNV3FZCS5EQ
잇츠베러 제로슈가 황치즈향 쿠키,잇츠베러,간식/디저트,,무당류,173,0,25,"D-말티톨,효소처리스테비아",,50,https://zerofinder.co.kr/public/products/original/0M88PHW9NP800.png,https://zerofinder.co.kr/public/nutritionfacts/0M88PMZTYY800.png,https://zerofinder.co.kr/product/0PCNV3FZCQ11B
아침에 좋은빵 제로슈가 통밀빵,와이앤제이코퍼레이션,간식/디저트,,저당류,268,1.2,43.28,,,50,https://zerofinder.co.kr/public/products/original/0M88NNYC0J800.png,https://zerofinder.co.kr/public/nutritionfacts/0M88NR72QJ800.png,https://zerofinder.co.kr/product/0PCNV3FZCN131
잇츠베러 제로슈가 스윗오트 쿠키,잇츠베러,간식/디저트,,무당류,173,0,25,"D-말티톨,효소처리스테비아,수크랄로스",,50,https://zerofinder.co.kr/public/products/original/0M88MB9CH2800.png,https://zerofinder.co.kr/public/nutritionfacts/0M88MCXVAP800.png,https://zerofinder.co.kr/product/0PCNV3FZCMNWW
제로 복숭아 아이스티베이스,그린트리,간식/디저트,,무당류,4,0.08,8.39,"에리스리톨,알룰로스,수크랄로스,효소처리스테비아,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0M88K1TR6Y800.png,https://zerofinder.co.kr/public/nutritionfacts/0M88KHXYCP800.png,https://zerofinder.co.kr/product/0PCNV3FZCHDXH
라이블링 애사비 소다 제로 사과맛,웅진,음료,,무당류,24,2,4,"아세설팜칼륨,수크랄로스",,50,https://zerofinder.co.kr/public/products/original/0M88JBV3EE800.png,https://zerofinder.co.kr/public/nutritionfacts/0M88JDGVZP800.png,https://zerofinder.co.kr/product/0PCNV3FZCFRYJ
데일리구미 멀티비타민 제로슈가,서주2공장,간식/디저트,,무당류,427,0,123,"D-소비톨액,아라비아검,효소처리스테비아",,50,https://zerofinder.co.kr/public/products/original/0M7YPD9JNE800.png,https://zerofinder.co.kr/public/nutritionfacts/0M7YPFANTE800.png,https://zerofinder.co.kr/product/0PCNV3FZCD6DG
비타민C1000 스파클링 제로,고려은단,음료,,무당류,10,0,12,"에리스리톨,효소처리스테비아,수크랄로스,아세설팜칼륨,아라비아검",,50,https://zerofinder.co.kr/public/products/original/0M7YNCJMCA800.png,https://zerofinder.co.kr/public/nutritionfacts/0M7YNERKFY800.png,https://zerofinder.co.kr/product/0PCNV3FZC6439
